code,market,name,sector
109080,KOSDAQ,옵티시스,통신방송
122990,KOSDAQ,와이솔,전자
232140,KOSDAQ,와이아이케이,기계제조
067900,KOSDAQ,와이엔텍,폐기물 처리업
155650,KOSDAQ,와이엠씨,전자
251370,KOSDAQ,와이엠티,화학
066430,KOSDAQ,와이오엠,도매업
193250,KOSDAQ,와이제이엠게임즈,전자
273060,KOSDAQ,와이즈버즈,광고업
019210,KOSDAQ,와이지-원,기타 철강 가공제품 제조업
122870,KOSDAQ,와이지엔터테인먼트,엔터테인먼트
332570,KOSDAQ,와이팜,전자
079000,KOSDAQ,와토스코리아,화학
070960,KOSPI,용평리조트,일반 및 생활 숙박시설 운영업
114630,KOSDAQ,우노앤컴퍼니,화학섬유 제조업
316140,KOSPI,우리금융지주,금융
032820,KOSDAQ,우리기술,전동기계
115440,KOSDAQ,우리넷,통신방송
118000,KOSPI,우리들휴브레인,기계장비 및 관련 물품 도매업
046970,KOSDAQ,우리로,도매업
082850,KOSDAQ,우리바이오,조명장치
215360,KOSDAQ,우리산업,자동차
072470,KOSDAQ,우리산업홀딩스,자동차
073560,KOSDAQ,우리손에프앤지,"도축, 육류 가공 및 저장 처리업"
153490,KOSDAQ,우리이앤엘,반도체
037400,KOSDAQ,우리조명,조명장치
010050,KOSPI,우리종금,금융
101170,KOSDAQ,우림기계,기계
006980,KOSPI,우성사료,"곡물가공품, 전분 및 전분제품 제조업"
066590,KOSDAQ,우수AMS,자동차
017370,KOSPI,우신시스템,기계제조
103840,KOSDAQ,우양,"과실, 채소 가공 및 저장 처리업"
046940,KOSDAQ,우원개발,기반조성 및 시설물 축조관련 전문공사업
065680,KOSDAQ,우주일렉트로,전자
105840,KOSPI,"우진  측정,","시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
010400,KOSPI,우진아이엔에스,건물설비 설치 공사업
049800,KOSPI,우진플라임,기계제조
016880,KOSPI,웅진,금융
095720,KOSPI,웅진씽크빅,초등 교육기관
005820,KOSPI,원림,직물직조 및 직물제품 제조업
053080,KOSDAQ,원방테크,기계
032940,KOSDAQ,원익,기계장비 및 관련 물품 도매업
240810,KOSDAQ,원익IPS,기계제조
074600,KOSDAQ,원익QnC,유리 및 유리제품 제조업
104830,KOSDAQ,원익머트리얼즈,화학
014190,KOSDAQ,원익큐브,도매업
012620,KOSDAQ,원일특강,철강
008370,KOSDAQ,원풍,화학
008290,KOSDAQ,원풍물산,의류
101160,KOSDAQ,월덱스,전자
095270,KOSDAQ,웨이브일렉트로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
010600,KOSPI,웰바이오텍,중개업
065950,KOSDAQ,웰크론,직물직조 및 직물제품 제조업
076080,KOSDAQ,웰크론한텍,건설주
196700,KOSDAQ,웹스,화학
069080,KOSDAQ,웹젠,IT
053580,KOSDAQ,웹케시,IT
071460,KOSDAQ,위니아딤채,가정용 기기 제조업
044340,KOSDAQ,위닉스,가정용 기기 제조업
348350,KOSDAQ,위드텍  측정,", 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
112040,KOSDAQ,위메이드,IT
065370,KOSDAQ,위세아이텍,IT
038620,KOSDAQ,위즈코프,연료 소매업
299900,KOSDAQ,위지윅스튜디오,영상배급
036090,KOSDAQ,위지트,기계제조
136540,KOSDAQ,윈스,IT
320000,KOSDAQ,윈텍,기계제조
097800,KOSDAQ,윈팩,반도체
192390,KOSDAQ,윈하이텍,"구조용 철강제품, 탱크 및 증기발생기 제조업"
313760,KOSDAQ,윌링스,전동기계
008600,KOSPI,윌비스,생활용품 도매업
014830,KOSPI,유니드,화학
036200,KOSDAQ,유니셈,기계제조
018000,KOSDAQ,유니슨,기계
000910,KOSPI,유니온,"시멘트, 석회, 플라스터 및 그 제품 제조업"
047400,KOSPI,유니온머티리얼,"내화, 비내화 요업제품 제조업"
203450,KOSDAQ,유니온커뮤니티,통신방송
011330,KOSPI,유니켐,"가죽, 가방 및 유사제품 제조업"
077500,KOSPI,유니퀘스트,기계장비 및 관련 물품 도매업
011320,KOSDAQ,유니크,자동차
086390,KOSDAQ,유니테스트,기계제조
241690,KOSDAQ,유니테크노,자동차
142210,KOSDAQ,유니트론텍,자동차 부품 및 내장품 판매업
048430,KOSDAQ,유라테크,전동기계
089850,KOSDAQ,유비벨록스,IT
032620,KOSDAQ,유비케어,IT
264450,KOSDAQ,유비쿼스,통신방송
078070,KOSDAQ,유비쿼스홀딩스,통신방송
002920,KOSPI,유성기업,자동차
024800,KOSDAQ,유성티엔에스,육상 여객 운송업
000700,KOSPI,유수홀딩스,회사 본부 및 경영 컨설팅 서비스업
054930,KOSDAQ,유신,"건축기술, 엔지니어링 및 관련 기술 서비스업"
069330,KOSDAQ,유아이디,전자
049520,KOSDAQ,유아이엘,전자
003470,KOSPI,유안타증권,금융
011690,KOSPI,유양디앤유,반도체
263770,KOSDAQ,유에스티,철강
072130,KOSPI,유엔젤,IT
023410,KOSDAQ,유진기업,"시멘트, 석회, 플라스터 및 그 제품 제조업"
056080,KOSDAQ,유진로봇,기계제조
084370,KOSDAQ,유진테크,기계제조
001200,KOSPI,유진투자증권,금융
178780,KOSDAQ,유테크,전자
179900,KOSDAQ,유티아이,전자
003460,KOSPI,유화증권,금융
191410,KOSDAQ,육일씨엔에쓰,전자
008730,KOSPI,율촌화학,화학
072770,KOSDAQ,율호,IT
008250,KOSPI,이건산업,나무제품 제조업
039020,KOSDAQ,이건홀딩스,제재 및 목재 가공업
025820,KOSPI,이구산업,철강
060230,KOSDAQ,이그잭스,전자
067920,KOSDAQ,이글루시큐리티,IT
044960,KOSDAQ,이글벳,도매업
302430,KOSDAQ,이노메트리,기계제조
214320,KOSPI,이노션,광고업
073490,KOSDAQ,이노와이어리스,통신방송
086250,KOSDAQ,이노와이즈,기계제조
215790,KOSDAQ,이노인스트루먼트,통신방송
088390,KOSDAQ,이녹스,운송
272290,KOSDAQ,이녹스첨단소재,전자
053350,KOSDAQ,이니텍,IT
258610,KOSDAQ,이더블유케이,"구조용 철강제품, 탱크 및 증기발생기 제조업"
215090,KOSDAQ,이디티  측정,", 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
041520,KOSDAQ,이라이콤,중개업
264850,KOSDAQ,이랜시스,전자
054210,KOSDAQ,이랜텍,전자
065440,KOSDAQ,이루온,IT
088260,KOSPI,이리츠코크렙,부동산
139480,KOSPI,이마트,소매업
036260,KOSDAQ,이매진아시아,영상배급
115610,KOSDAQ,이미지스,반도체
080010,KOSDAQ,이상네트웍스,중개업
007660,KOSPI,이수페타시스,전자
005950,KOSPI,이수화학,화학
015020,KOSPI,이스타코,부동산
047560,KOSDAQ,이스트소프트,IT
067010,KOSDAQ,이씨에스,IT
093230,KOSPI,이아이디,도매업
052190,KOSDAQ,이에스에이,창작 및 예술관련 서비스업
226360,KOSDAQ,이엑스티,토목 건설업
101360,KOSDAQ,이엔드디,화학
102710,KOSDAQ,이엔에프테크놀로지,화학
074610,KOSPI,이엔플러스,기계
063760,KOSDAQ,이엘피  측정,", 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
087730,KOSDAQ,이엠네트웍스,화학
123570,KOSDAQ,이엠넷,광고업
083470,KOSDAQ,이엠앤아이,화학
095190,KOSDAQ,이엠코리아,기계제조
091120,KOSDAQ,이엠텍,전자
039030,KOSDAQ,이오테크닉스,기계제조
088290,KOSDAQ,이원컴포텍,자동차
084680,KOSPI,이월드,유흥
181340,KOSDAQ,이즈미디어  측,"정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
353810,KOSDAQ,이지바이오,동물용 사료 및 조제식품 제조업
350520,KOSPI,이지스레지던스리츠,부동산
334890,KOSPI,이지스밸류리츠,부동산
090850,KOSDAQ,이지웰,IT
099750,KOSDAQ,이지케어텍,IT
035810,KOSDAQ,이지홀딩스,동물용 사료 및 조제식품 제조업
160600,KOSDAQ,이큐셀,기계제조
092130,KOSDAQ,이크레더블,IT
096040,KOSDAQ,이트론,도매업
134060,KOSDAQ,이퓨쳐,"서적, 잡지 및 기타 인쇄물 출판업"
001840,KOSDAQ,이화공영,건설주
000760,KOSPI,이화산업,도매업
024810,KOSDAQ,이화전기,전동기계
014990,KOSPI,인디에프,의류
352940,KOSDAQ,인바이오,"비료, 농약 및 살균, 살충제 제조업"
101140,KOSPI,인바이오젠,생활용품 도매업
079950,KOSDAQ,인베니아,기계제조
277410,KOSDAQ,인산가,식품제조
060150,KOSDAQ,인선이엔티,폐기물 처리업
033230,KOSDAQ,인성정보,IT
006490,KOSPI,인스코비,전기통신
037330,KOSDAQ,인지디스플레,전자
023800,KOSPI,인지컨트롤스,자동차
034590,KOSPI,인천도시가스,연료용 가스 제조 및 배관공급업
083640,KOSDAQ,인콘,통신방송
216050,KOSDAQ,인크로스,광고업
049070,KOSDAQ,인탑스,통신방송
017250,KOSDAQ,인터엠,영상음향
129260,KOSPI,인터지스,화물운송
035080,KOSDAQ,인터파크,무점포 소매업
051370,KOSDAQ,인터플렉스,전자
064290,KOSDAQ,인텍플러스,기계제조
189300,KOSDAQ,인텔리안테크,통신방송
023810,KOSPI,인팩,자동차
175140,KOSDAQ,인포마크,통신방송
115310,KOSDAQ,인포바인,전기통신
039290,KOSDAQ,인포뱅크,IT
041020,KOSDAQ,인프라웨어,IT
071200,KOSDAQ,인피니트헬스케어,IT
101930,KOSDAQ,인화정공,선박 및 보트 건조업
013360,KOSPI,일성건설,토목 건설업
068330,KOSDAQ,일신바이오,기계
003200,KOSPI,일신방직,방적 및 가공사 제조업
007110,KOSPI,일신석재,"건축자재, 철물 및 난방장치 도매업"
058450,KOSDAQ,일야,통신방송
008500,KOSPI,일정실업,편조원단 제조업
019540,KOSDAQ,일지테크,자동차
081000,KOSPI,일진다이아,화학
020760,KOSPI,일진디스플,반도체
020150,KOSPI,일진머티리얼즈,전자
103590,KOSPI,일진전기,절연선 및 케이블 제조업
094820,KOSDAQ,일진파워,전기통신업
015860,KOSPI,일진홀딩스,금융
226320,KOSPI,잇츠한불,화학
950140,KOSDAQ,잉글우드랩,화학
049550,KOSDAQ,잉크테크,화학
254120,KOSDAQ,자비스,기계제조
221610,KOSDAQ,자안,화학
043910,KOSDAQ,자연과환경,환경 정화 및 복원업
234920,KOSDAQ,자이글,가정용 기기 제조업
317400,KOSPI,자이에스앤디,부동산
033240,KOSPI,자화전자,전자
174880,KOSDAQ,장원테크,통신방송
049630,KOSDAQ,재영솔루텍,사진장비 및 광학기기 제조업
000950,KOSPI,전방,방적 및 가공사 제조업
065530,KOSDAQ,전파기지국,전기통신
208140,KOSDAQ,정다운,"도축, 육류 가공 및 저장 처리업"
022220,KOSDAQ,정산애강,화학
040420,KOSDAQ,정상제이엘에스,일반 교습 학원
045510,KOSDAQ,정원엔시스,IT
065620,KOSDAQ,제낙스,철강
217190,KOSDAQ,제너셈,기계제조
072520,KOSDAQ,제넨바이오,폐기물 처리업
123330,KOSDAQ,제닉,화학
159580,KOSDAQ,제로투세븐,생활용품 도매업
147830,KOSDAQ,제룡산업,"구조용 철강제품, 탱크 및 증기발생기 제조업"
033100,KOSDAQ,제룡전기,전동기계
079370,KOSDAQ,제우스,기계제조
054950,KOSDAQ,제이브이엠,기계
090470,KOSDAQ,제이스텍,기계제조
137950,KOSDAQ,제이씨케미칼,화학
033320,KOSDAQ,제이씨현시스템,기계장비 및 관련 물품 도매업
348950,KOSPI,제이알글로벌리츠,부동산
204270,KOSDAQ,제이앤티씨,전자
194370,KOSPI,제이에스코퍼레이션,"가죽, 가방 및 유사제품 제조업"
026040,KOSDAQ,제이에스티나,귀철강 및 장신용품 제조업
126880,KOSDAQ,제이엔케이히터,기계
322510,KOSDAQ,제이엘케이,IT
033050,KOSDAQ,제이엠아이,기록매체 복제업
094970,KOSDAQ,제이엠티,전자
058420,KOSDAQ,제이웨이,영상배급
025620,KOSPI,제이준코스메틱,화학
036420,KOSPI,제이콘텐트리,영상배급
089790,KOSDAQ,제이티,기계제조
030000,KOSPI,제일기획,광고업
001560,KOSPI,제일연마,기타 비철강 광물제품 제조업
199820,KOSDAQ,제일전기공업,전동기계
023440,KOSDAQ,제일제강,철강
038010,KOSDAQ,제일테크노스,"구조용 철강제품, 탱크 및 증기발생기 제조업"
002620,KOSPI,제일파마홀딩스,회사 본부 및 경영 컨설팅 서비스업
080220,KOSDAQ,제주반도체,반도체
006220,KOSPI,제주은행,은행 및 저축기관
089590,KOSPI,제주항공,항공 여객 운송업
082270,KOSDAQ,젬백스,기계제조
064800,KOSDAQ,젬백스링크,"섬유, 의복, 신발 및 가죽제품 소매업"
041590,KOSDAQ,젬백스지오,실내건축 및 건축마무리 공사업
044060,KOSDAQ,조광ILI,기계
004910,KOSPI,조광페인트,화학
004700,KOSPI,조광피혁,"가죽, 가방 및 유사제품 제조업"
001550,KOSPI,조비,"비료, 농약 및 살균, 살충제 제조업"
000480,KOSPI,조선내화,"내화, 비내화 요업제품 제조업"
120030,KOSPI,조선선재,기타 철강 가공제품 제조업
101730,KOSDAQ,조이맥스,IT
067000,KOSDAQ,조이시티,IT
018470,KOSPI,조일알미늄,철강
002600,KOSPI,조흥,식품제조
033340,KOSDAQ,좋은사람들,의류
036930,KOSDAQ,주성엔지니어링,기계제조
044380,KOSPI,주연테크,컴퓨터 및 주변장치 제조업
239340,KOSDAQ,줌인터넷,IT
000440,KOSDAQ,중앙에너비스,도매업
013890,KOSPI,지누스,가구 제조업
043610,KOSDAQ,지니뮤직,IT
263860,KOSDAQ,지니언스,IT
303030,KOSDAQ,지니틱스,반도체
036180,KOSDAQ,지더블유바이텍,기계장비 및 관련 물품 도매업
208350,KOSDAQ,지란지교시큐리티,IT
114570,KOSDAQ,지스마트글로벌,반도체
051160,KOSDAQ,지어소프트,IT
053050,KOSDAQ,지에스이,연료용 가스 제조 및 배관공급업
119850,KOSDAQ,지엔씨에너지,전동기계
270520,KOSDAQ,지엔원에너지,"건축기술, 엔지니어링 및 관련 기술 서비스업"
065060,KOSDAQ,지엔코,의류
013870,KOSPI,지엠비코리아,자동차
071320,KOSPI,지역난방공사,"증기, 냉·온수 및 공기조절 공급업"
111820,KOSDAQ,지와이커머스,IT
010580,KOSPI,지코,자동차
035000,KOSPI,지투알,회사 본부 및 경영 컨설팅 서비스업
115450,KOSDAQ,지트리비앤티,도매업
088790,KOSPI,진도,도매업
018120,KOSDAQ,진로발효,주류
086060,KOSDAQ,진바이오텍,동물용 사료 및 조제식품 제조업
036890,KOSDAQ,진성티이씨,기계제조
003780,KOSPI,진양산업,화학
010640,KOSPI,진양폴리,화학
100250,KOSPI,진양홀딩스,화학
051630,KOSPI,진양화학,화학
272450,KOSPI,진에어,항공 여객 운송업
002780,KOSPI,진흥기업,토목 건설업
009310,KOSPI,참엔지니어링,기계제조
094850,KOSDAQ,참좋은여행,여행사 및 기타 여행보조 서비스업
004650,KOSDAQ,창해에탄올,주류
278280,KOSDAQ,천보,화학
000650,KOSPI,천일고속,육상 여객 운송업
096240,KOSDAQ,청담러닝,일반 교습 학원
013720,KOSDAQ,청보산업,자동차
066360,KOSDAQ,체리부로,"도축, 육류 가공 및 저장 처리업"
033250,KOSPI,체시스,자동차
047820,KOSDAQ,초록뱀,영상배급
094360,KOSDAQ,칩스앤미디어,IT
016920,KOSDAQ,카스,기계장비 및 관련 물품 도매업
035720,KOSPI,카카오,IT
293490,KOSDAQ,카카오게임즈,IT
042000,KOSDAQ,카페24,IT
006380,KOSPI,카프로,화학
317530,KOSDAQ,캐리소프트,영상배급
071850,KOSDAQ,캐스텍코리아,자동차
180400,KOSDAQ,캔서롭,기타 과학기술 서비스업
050110,KOSDAQ,캠시스,전자
109070,KOSPI,컨버즈,"골판지, 종이 상자 및 종이용기 제조업"
078340,KOSDAQ,컴투스,IT
263700,KOSDAQ,케어랩스,IT
221980,KOSDAQ,케이디켐,화학
043290,KOSDAQ,케이맥,기계제조
001620,KOSPI,케이비아이동국실업,자동차
192250,KOSDAQ,케이사인,IT
029460,KOSPI,케이씨  측정,", 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
344820,KOSPI,케이씨씨글라스,유리 및 유리제품 제조업
115500,KOSDAQ,케이씨에스,IT
281820,KOSPI,케이씨텍  측정,", 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
089150,KOSDAQ,케이씨티,IT
025880,KOSDAQ,케이씨피드,동물용 사료 및 조제식품 제조업
093320,KOSDAQ,케이아이엔엑스,IT
073010,KOSDAQ,케이에스피,기계
105330,KOSDAQ,케이엔더블유,전자
272110,KOSDAQ,케이엔제이,기계제조
039420,KOSDAQ,케이엘넷,전기통신
083550,KOSDAQ,케이엠,의류
032500,KOSDAQ,케이엠더블유,통신방송
225430,KOSDAQ,케이엠제약,화학
145270,KOSPI,케이탑리츠,부동산
064820,KOSDAQ,케이프,선박 및 보트 건조업
256940,KOSDAQ,케이피에스,기계제조
024880,KOSDAQ,케이피에프,기타 철강 가공제품 제조업
042040,KOSDAQ,케이피엠테크,화학
054410,KOSDAQ,케이피티유,기타 철강 가공제품 제조업
274090,KOSDAQ,켄코아에어로스페이스,"항공기,우주선 및 부품 제조업"
089010,KOSDAQ,켐트로닉스,화학
220260,KOSDAQ,켐트로스,화학
052400,KOSDAQ,코나아이,IT
033110,KOSDAQ,코너스톤네트웍스,소매업
094860,KOSDAQ,코닉글로리,IT
046070,KOSDAQ,코다코,자동차
047770,KOSDAQ,코데즈컴바인,의류
078940,KOSDAQ,코드네이처,전기통신업
080530,KOSDAQ,코디,화학
224060,KOSDAQ,코디엠,기계제조
357120,KOSPI,코람코에너지리츠,부동산
078650,KOSDAQ,코렌,사진장비 및 광학기기 제조업
027050,KOSDAQ,코리아나,화학
290510,KOSDAQ,코리아센터,IT
007810,KOSPI,코리아써키트,전자
101670,KOSDAQ,코리아에스이,"구조용 철강제품, 탱크 및 증기발생기 제조업"
123410,KOSDAQ,코리아에프티,자동차
003690,KOSPI,코리안리,재 보험업
036690,KOSDAQ,코맥스,통신방송
049430,KOSDAQ,코메론  측정,", 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
183300,KOSDAQ,코미코,기계제조
089890,KOSDAQ,코세스,기계제조
009730,KOSDAQ,코센,철강
082660,KOSDAQ,코스나인,통신방송
192820,KOSPI,코스맥스,화학
044820,KOSPI,코스맥스비티아이,금융
222040,KOSDAQ,코스맥스엔비티,식품제조
241710,KOSDAQ,코스메카코리아,화학
005070,KOSPI,코스모신소재,화학
005420,KOSPI,코스모화학,화학
069110,KOSDAQ,코스온,화학
071950,KOSPI,코아스,가구 제조업
045970,KOSDAQ,코아시아,반도체
029960,KOSDAQ,코엔텍,폐기물 처리업
002020,KOSPI,코오롱,금융
003070,KOSPI,코오롱글로벌,토목 건설업
144620,KOSPI,코오롱머티리얼,화학섬유 제조업
120110,KOSPI,코오롱인더,화학섬유 제조업
138490,KOSPI,코오롱플라스틱,화학
021240,KOSPI,코웨이,그외 기타 개인 서비스업
033290,KOSDAQ,코웰패션,"섬유, 의복, 신발 및 가죽제품 소매업"
056360,KOSDAQ,코위버,통신방송
282880,KOSDAQ,코윈테크,기계제조
121850,KOSDAQ,코이즈,화학
015710,KOSDAQ,코콤,통신방송
052330,KOSDAQ,코텍,영상음향
322780,KOSDAQ,코퍼스코리아,영상배급
126600,KOSDAQ,코프라,화학
031820,KOSPI,콤텍시스템,IT
192400,KOSPI,쿠쿠홀딩스,금융
284740,KOSPI,쿠쿠홈시스,개인 및 가정용품 임대업
060280,KOSDAQ,큐렉소,기타 상품 전문 소매업
015590,KOSPI,큐로,기계
040350,KOSDAQ,큐로컴,IT
051780,KOSDAQ,큐로홀딩스,영상배급
043090,KOSDAQ,큐브앤컴퍼니,도매업
182360,KOSDAQ,큐브엔터,엔터테인먼트
066310,KOSDAQ,큐에스아이,반도체
264900,KOSPI,크라운제과,식품제조
005740,KOSPI,크라운해태홀딩스,금융
043590,KOSDAQ,크로바하이텍,반도체
114120,KOSDAQ,크루셜텍,전자
110790,KOSDAQ,크리스에프앤씨,의류
045520,KOSDAQ,크린앤사이언스,기계
237880,KOSDAQ,클리오,화학
139670,KOSDAQ,키네마스터,IT
020120,KOSPI,키다리스튜디오,IT
039490,KOSPI,키움증권,금융
012170,KOSPI,키위미디어그룹,영상배급
054780,KOSDAQ,키이스트,영상배급
219130,KOSDAQ,타이거일렉,전자
065130,KOSDAQ,탑엔지니어링,기계제조
014580,KOSPI,태경비케이,"시멘트, 석회, 플라스터 및 그 제품 제조업"
015890,KOSPI,태경산업,화학
006890,KOSPI,태경케미컬,화학
023160,KOSDAQ,태광,철강
003240,KOSPI,태광산업,화학섬유 제조업
011280,KOSPI,태림포장,"골판지, 종이 상자 및 종이용기 제조업"
053620,KOSDAQ,태양,기타 철강 가공제품 제조업
004100,KOSPI,태양철강,자동차
009410,KOSPI,태영건설,토목 건설업
044490,KOSDAQ,태웅,기타 철강 가공제품 제조업
124560,KOSDAQ,태웅로직스,기타 운송관련 서비스업
001420,KOSPI,태원물산,자동차
007980,KOSPI,태평양물산,의류
073640,KOSDAQ,테라사이언스,기타 철강 가공제품 제조업
182690,KOSDAQ,테라셈,반도체
095610,KOSDAQ,테스,기계제조
131970,KOSDAQ,테스나,"그외 기타 전문, 과학 및 기술 서비스업"
055490,KOSPI,테이팩스,화학
089030,KOSDAQ,테크윙,기계제조
054450,KOSDAQ,텔레칩스,반도체
091440,KOSDAQ,텔레필드,통신방송
078000,KOSPI,텔코웨어,IT
200230,KOSDAQ,텔콘RF제약,통신방송
214420,KOSPI,토니모리,화학
215480,KOSDAQ,토박스코리아,"섬유, 의복, 신발 및 가죽제품 소매업"
051360,KOSDAQ,토비스,영상음향
045340,KOSDAQ,토탈소프트,IT
108230,KOSDAQ,톱텍,기계제조
079970,KOSDAQ,투비소프트,IT
105550,KOSDAQ,트루윈,전자
026150,KOSDAQ,특수건설,토목 건설업
322180,KOSDAQ,티라유텍,IT
117730,KOSDAQ,티로보틱스,기계제조
033830,KOSDAQ,티비씨,방송업
057680,KOSDAQ,티사이언티픽,IT
064760,KOSDAQ,티씨케이,기타 비철강 광물제품 제조업
277880,KOSDAQ,티에스아이,기계제조
131290,KOSDAQ,티에스이  측정,", 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
019180,KOSPI,티에이치엔,기타 전기장비 제조업
356860,KOSDAQ,티엘비,전자
062860,KOSDAQ,티엘아이,반도체
363280,KOSPI,티와이홀딩스,금융
091810,KOSPI,티웨이항공,항공 여객 운송업
004870,KOSPI,티웨이홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업"
104480,KOSDAQ,티케이케미칼,화학섬유 제조업
081150,KOSDAQ,티플랙스,기타 철강 가공제품 제조업
130740,KOSDAQ,티피씨글로벌,자동차
084730,KOSDAQ,팅크웨어,통신방송
034230,KOSDAQ,파라다이스,유흥
033540,KOSDAQ,파라텍,기계제조
043200,KOSDAQ,파루      전,동기계
214450,KOSDAQ,파마리서치프로덕트,생활용품 도매업
177830,KOSDAQ,파버나인,전자
037070,KOSDAQ,파세코,가정용 기기 제조업
150900,KOSDAQ,파수,IT
037030,KOSDAQ,파워넷,전동기계
047310,KOSDAQ,파워로직스,전동기계
170790,KOSDAQ,파이오링크,통신방송
049120,KOSDAQ,파인디앤씨,전자
038950,KOSDAQ,파인디지털,통신방송
106240,KOSDAQ,파인테크닉스,통신방송
131760,KOSDAQ,파인텍,기계제조
065690,KOSDAQ,파커스,반도체
140860,KOSDAQ,파크시스템스  측,"정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
091700,KOSDAQ,파트론,전자
038160,KOSDAQ,팍스넷,IT
032800,KOSDAQ,판타지오,창작 및 예술관련 서비스업
318010,KOSDAQ,팜스빌,식품제조
036580,KOSPI,팜스코,"곡물가공품, 전분 및 전분제품 제조업"
027710,KOSDAQ,팜스토리,동물용 사료 및 조제식품 제조업
225590,KOSDAQ,패션플랫폼,의류
054300,KOSDAQ,팬스타엔터프라이즈,기계
068050,KOSDAQ,팬엔터테인먼트,영상배급
028670,KOSPI,팬오션,해상운송
010820,KOSPI,퍼스텍,군사
016800,KOSPI,퍼시스,가구 제조업
263750,KOSDAQ,펄어비스,IT
251970,KOSDAQ,펌텍코리아,화학
001020,KOSPI,페이퍼코리아,"펄프, 종이 및 판지 제조업"
090080,KOSPI,평화산업,자동차
043370,KOSDAQ,평화정공,자동차
010770,KOSPI,평화홀딩스,자동차
119500,KOSDAQ,포메탈,기타 철강 가공제품 제조업
016670,KOSDAQ,포비스티앤씨,도매업
056730,KOSDAQ,포스링크,도매업
022100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업"
058430,KOSPI,포스코강판,철강
009520,KOSDAQ,포스코엠텍,철강
047050,KOSPI,포스코인터내셔널,중개업
003670,KOSPI,포스코케미칼,"내화, 비내화 요업제품 제조업"
189690,KOSDAQ,포시에스,IT
318020,KOSDAQ,포인트모바일,컴퓨터 및 주변장치 제조업
256630,KOSDAQ,포인트엔지니어링,기타 철강 가공제품 제조업
141020,KOSDAQ,포티스,무점포 소매업
007630,KOSPI,폴루스바이오팜,중개업
290720,KOSDAQ,푸드나무,무점포 소매업
005670,KOSDAQ,푸드웰,"과실, 채소 가공 및 저장 처리업"
094940,KOSDAQ,푸른기술,컴퓨터 및 주변장치 제조업
007330,KOSDAQ,푸른저축은행,은행 및 저축기관
017810,KOSPI,풀무원,식품제조
093380,KOSDAQ,풍강,기타 철강 가공제품 제조업
023900,KOSDAQ,풍국주정,주류
103140,KOSPI,풍산,철강
005810,KOSPI,풍산홀딩스,금융
195440,KOSDAQ,퓨전,IT
214270,KOSDAQ,퓨쳐스트림네트웍스,IT
035200,KOSDAQ,프럼파스트,화학
053610,KOSDAQ,프로텍,기계제조
053160,KOSDAQ,프리엠스,전동기계
075130,KOSDAQ,플랜티넷,IT
237820,KOSDAQ,플레이디,광고업
023770,KOSDAQ,플레이위드,IT
300080,KOSDAQ,플리토,IT
032580,KOSDAQ,피델릭스,반도체
051380,KOSDAQ,피씨디렉트,기계장비 및 관련 물품 도매업
237750,KOSDAQ,피앤씨테크,전동기계
131390,KOSDAQ,피앤이솔루션,전동기계
024850,KOSDAQ,피에스엠씨,전자
319660,KOSDAQ,피에스케이,기계제조
031980,KOSDAQ,피에스케이홀딩스,기계제조
002230,KOSDAQ,피에스텍  측정,", 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
347740,KOSDAQ,피엔케이피부임상연구센,"타                 그외 기타 전문, 과학 및 기술 서비스업"
137400,KOSDAQ,피엔티,기계제조
128660,KOSDAQ,피제이메탈,철강
062970,KOSDAQ,피피아이,통신방송
087600,KOSDAQ,픽셀플러스,전자
057880,KOSDAQ,필로시스헬스케어,"섬유, 의복, 신발 및 가죽제품 소매업"
033180,KOSPI,필룩스,전자
161580,KOSDAQ,필옵틱스,기계제조
347770,KOSDAQ,핌스,전자
086790,KOSPI,하나금융지주,금융
299030,KOSDAQ,하나기술,기계제조
067310,KOSDAQ,하나마이크론,반도체
166090,KOSDAQ,하나머티리얼즈,반도체
039130,KOSPI,하나투어,여행사 및 기타 여행보조 서비스업
136480,KOSDAQ,하림,"도축, 육류 가공 및 저장 처리업"
172580,KOSPI,하이골드12호,운송장비 임대업
153360,KOSPI,하이골드3호,운송장비 임대업
013030,KOSDAQ,하이록코리아,철강
126700,KOSDAQ,하이비젼시스템,사진장비 및 광학기기 제조업
106080,KOSDAQ,하이소닉,전자
071090,KOSPI,하이스틸,철강
221840,KOSDAQ,하이즈항공,"항공기,우주선 및 부품 제조업"
106190,KOSDAQ,하이텍팜,도매업
